,Selection,High Freq (Hz),File Offset (s),filename,duration,marginals
2219,2410,37.8,5070.214,nn06c_20180730_000000.wav,3.18,
2220,2411,26.7,5083.759,nn06c_20180730_000000.wav,3.842,
2221,2412,37.8,5088.155,nn06c_20180730_000000.wav,4.655,
2222,2413,26.486,5092.7009,nn06c_20180730_000000.wav,3.279,marginal
2223,2414,36.7,5099.7559999999985,nn06c_20180730_000000.wav,3.805,
2224,2415,36.7,5103.266,nn06c_20180730_000000.wav,4.892,
2225,2416,38.9,5111.135,nn06c_20180730_000000.wav,3.103,
2226,2417,34.4,5114.571,nn06c_20180730_000000.wav,3.657,
2227,2418,41.1,5120.557,nn06c_20180730_000000.wav,1.551,
2228,2419,37.8,5125.803,nn06c_20180730_000000.wav,5.702000000000001,
2229,2420,40.0,5134.286,nn06c_20180730_000000.wav,2.253,
2230,2421,42.2,5141.379,nn06c_20180730_000000.wav,1.367,
2231,2422,32.2,5151.65,nn06c_20180730_000000.wav,4.248,
2232,2423,41.1,5167.722,nn06c_20180730_000000.wav,8.128,
2233,2424,36.7,5223.236,nn06c_20180730_000000.wav,4.433,marginal
2234,2425,37.8,10080.983,nn06c_20180730_000000.wav,2.66,marginal
2235,2426,38.9,10792.662,nn06c_20180730_000000.wav,6.945,
2236,2427,38.9,10931.128,nn06c_20180730_000000.wav,2.549,
2237,2428,42.2,10940.549,nn06c_20180730_000000.wav,1.847,marginal
2238,2429,36.7,12424.618,nn06c_20180730_000000.wav,2.549,
2239,2443,39.0,54590.763,nn06f_20180806_000000.wav,6.21,
2240,2444,45.7,54673.788,nn06f_20180806_000000.wav,2.03,marginal
2241,2445,42.3,54681.103,nn06f_20180806_000000.wav,5.54,
2242,2446,44.775,54685.3506,nn06f_20180806_000000.wav,1.67,
2243,2447,42.3,54689.305,nn06f_20180806_000000.wav,1.59,
2244,2448,41.2,54799.74400000001,nn06f_20180806_000000.wav,2.37,marginal
2245,2449,40.1,54872.424000000006,nn06f_20180806_000000.wav,4.8,marginal
2246,2450,34.5,54925.86900000001,nn06f_20180806_000000.wav,3.17,
2247,2451,42.3,55205.845,nn06f_20180806_000000.wav,4.33,
2248,2452,36.7,55220.438,nn06f_20180806_000000.wav,3.43,
2249,2453,31.2,55707.251,nn06f_20180806_000000.wav,4.8,
2250,2454,36.7,57313.84,nn06f_20180806_000000.wav,4.28,
2251,2455,35.6,58869.643,nn06f_20180806_000000.wav,5.28,
2252,2456,49.0,33480.149,nn07b_20180828_000000.wav,3.92,marginal
2253,2457,46.8,35148.373,nn07b_20180828_000000.wav,4.1,
2254,2458,39.0,35979.429,nn07b_20180828_000000.wav,5.07,
2255,2459,62.4,37759.155,nn07b_20180828_000000.wav,5.14,
2256,2460,60.1,37767.13,nn07b_20180828_000000.wav,3.62,
2257,2461,44.5,37774.845,nn07b_20180828_000000.wav,3.84,
2258,2462,41.2,37851.056,nn07b_20180828_000000.wav,3.24,marginal
2259,2463,56.8,38102.31,nn07b_20180828_000000.wav,5.37,
2260,2464,54.6,38121.987,nn07b_20180828_000000.wav,4.51,marginal
2261,2465,36.7,38200.174,nn07b_20180828_000000.wav,3.17,marginal
2262,2466,56.8,38231.217,nn07b_20180828_000000.wav,3.09,marginal
2263,2467,42.3,38393.776,nn07b_20180828_000000.wav,3.91,
2264,2468,60.1,38530.658,nn07b_20180828_000000.wav,2.57,
2265,2469,63.5,39027.168,nn07b_20180828_000000.wav,5.96,
2266,2470,59.0,39103.901,nn07b_20180828_000000.wav,4.36,
2267,2471,40.1,39319.677,nn07b_20180828_000000.wav,5.59,
2268,2472,49.0,39559.006,nn07b_20180828_000000.wav,3.45,marginal
2269,2473,48.033,27774.4476,nn07b_20180923_000000.wav,4.62,
2270,2474,54.11600000000001,27779.5747,nn07b_20180923_000000.wav,1.05,marginal
2271,2475,39.634,27780.2664,nn07b_20180923_000000.wav,3.07,
2272,2476,45.405,27805.4165,nn07b_20180923_000000.wav,3.2,
2273,2477,47.245,27814.3606,nn07b_20180923_000000.wav,4.62,
2274,2478,48.033,28164.4475,nn07b_20180923_000000.wav,5.29,
2275,2479,48.82,28380.5592,nn07b_20180923_000000.wav,4.32,marginal
2276,2480,52.757,31232.4973,nn07b_20180923_000000.wav,8.64,
2277,2481,48.033,31367.255,nn07b_20180923_000000.wav,7.38,
2278,2482,39.099,31370.4228,nn07b_20180923_000000.wav,3.36,marginal
2279,2483,39.371,55919.1059,nn07b_20180923_000000.wav,4.73,
2280,2484,40.159,57161.1804,nn07b_20180923_000000.wav,5.41,
2281,2485,45.67100000000001,58146.3357,nn07b_20180923_000000.wav,6.15,marginal
2282,2486,62.206,60024.3729,nn07b_20180923_000000.wav,5.22,
2283,2487,47.245,61170.7456,nn07b_20180923_000000.wav,5.03,
2284,2488,37.796,61788.2985,nn07b_20180923_000000.wav,5.89,
2285,2489,50.395,62539.9755,nn07b_20180923_000000.wav,6.82,
2286,2490,51.183,64103.7767,nn07b_20180923_000000.wav,3.65,
2287,2491,41.733,64108.6214,nn07b_20180923_000000.wav,4.81,
2288,2492,57.482,64113.9506,nn07b_20180923_000000.wav,1.83,marginal
2289,2493,63.78100000000001,64138.3233,nn07b_20180923_000000.wav,4.33,
2290,2494,49.608,64163.6649,nn07b_20180923_000000.wav,3.57,marginal
2291,2495,58.269,64177.1182,nn07b_20180923_000000.wav,4.92,
2292,2496,56.695,64220.5345,nn07b_20180923_000000.wav,4.95,
2293,2497,56.695,64288.3233,nn07b_20180923_000000.wav,3.51,
2294,2498,51.183,64350.3357,nn07b_20180923_000000.wav,6.26,
2295,2499,39.099,64351.7568,nn07b_20180923_000000.wav,2.1,marginal
2296,2500,43.308,64381.8264,nn07b_20180923_000000.wav,2.72,marginal
2297,2501,48.82,64551.2052,nn07b_20180923_000000.wav,2.79,
2298,2502,126.524,65479.7743,nn07b_20180923_000000.wav,6.64,
2299,2503,48.82,65493.5406,nn07b_20180923_000000.wav,4.51,marginal
2300,2504,48.82,65647.0437,nn07b_20180923_000000.wav,5.22,marginal
2301,2505,52.757,65804.05,nn07b_20180923_000000.wav,3.77,marginal
2302,2506,52.757,65816.1245,nn07b_20180923_000000.wav,3.42,
2303,2507,55.907,66080.1245,nn07b_20180923_000000.wav,5.03,
2304,2508,65.1,1905.185,nn07c_20180619_000000.wav,7.21,
2305,2509,66.9,2001.879,nn07c_20180619_000000.wav,6.24,
2306,2510,59.7,2187.155,nn07c_20180619_000000.wav,5.73,
2307,2511,83.2,2285.623,nn07c_20180619_000000.wav,3.77,
2308,2512,83.2,2324.18,nn07c_20180619_000000.wav,7.24,
2309,2513,81.4,2375.4970000000008,nn07c_20180619_000000.wav,5.95,
2310,2514,73.2,2434.433,nn07c_20180619_000000.wav,4.65,
2311,2515,46.1,2451.17,nn07c_20180619_000000.wav,2.44,
2312,2516,74.1,2484.059,nn07c_20180619_000000.wav,5.43,
2313,2517,55.2,2492.261,nn07c_20180619_000000.wav,3.88,
2314,2518,73.2,2519.527,nn07c_20180619_000000.wav,7.91,
2315,2519,57.0,2550.879,nn07c_20180619_000000.wav,5.02,
2316,2520,58.8,2560.042,nn07c_20180619_000000.wav,4.76,
2317,2521,69.6,2585.808,nn07c_20180619_000000.wav,5.73,
2318,2522,52.4,2597.291,nn07c_20180619_000000.wav,4.21,
2319,2523,43.4,2668.788,nn07c_20180619_000000.wav,6.88,
2320,2524,73.2,2726.409,nn07c_20180619_000000.wav,5.17,
2321,2525,63.3,2797.441,nn07c_20180619_000000.wav,7.39,
2322,2526,57.0,2931.2140000000004,nn07c_20180619_000000.wav,5.95,
2323,2535,52.3,63006.358,nn08a_20181015_000000.wav,6.0,
2324,2536,55.7,63037.7,nn08a_20181015_000000.wav,1.68,marginal
2325,2537,43.4,63093.153,nn08a_20181015_000000.wav,1.53,marginal
2326,2538,50.1,63135.787,nn08a_20181015_000000.wav,2.57,
2327,2539,56.8,63177.489,nn08a_20181015_000000.wav,4.03,marginal
2328,2540,56.8,63187.886,nn08a_20181015_000000.wav,4.29,
2329,2541,51.2,63246.768,nn08a_20181015_000000.wav,2.98,
2330,2542,50.1,63461.725,nn08a_20181015_000000.wav,2.72,
2331,2543,54.6,63472.756,nn08a_20181015_000000.wav,2.35,marginal
2332,2544,105.8,64527.489,nn08a_20181015_000000.wav,3.84,
2333,2545,51.2,66592.532,nn08a_20181015_000000.wav,2.16,marginal
2334,2546,57.9,66700.34599999999,nn08a_20181015_000000.wav,3.21,
2335,2547,235.4,66771.34,nn08a_20181015_000000.wav,3.47,
2336,2548,62.4,69719.576,nn08a_20181015_000000.wav,3.32,
2337,2549,51.2,69727.51400000001,nn08a_20181015_000000.wav,2.79,marginal
2338,2550,38.3,63544.50900000001,nn08b_20180817_000000.wav,3.88,marginal
2339,2551,46.4,63545.478,nn08b_20180817_000000.wav,1.83,marginal
2340,2552,40.6,67471.267,nn08b_20180817_000000.wav,3.1,marginal
2341,2553,42.9,67857.652,nn08b_20180817_000000.wav,1.71,marginal
2342,2554,42.9,68111.814,nn08b_20180817_000000.wav,2.65,marginal
2343,2555,42.9,68121.242,nn08b_20180817_000000.wav,2.34,marginal
2344,2556,51.0,68125.491,nn08b_20180817_000000.wav,1.3,marginal
2345,2557,39.4,68189.851,nn08b_20180817_000000.wav,4.21,
2346,2558,74.2,68258.2919,nn08b_20180817_000000.wav,3.69,
2347,2559,41.9,68462.907,nn08b_20180817_000000.wav,4.7,marginal
2348,2560,43.0,68613.689,nn08b_20180817_000000.wav,2.31,marginal
2349,2561,46.5,68989.342,nn08b_20180817_000000.wav,1.56,
2350,2562,60.5,69055.379,nn08b_20180817_000000.wav,1.31,
2351,2563,40.99100000000001,69084.7269,nn08b_20180817_000000.wav,1.53,marginal
2352,2564,43.514,69240.503,nn08b_20180817_000000.wav,2.46,marginal
2353,2565,36.0,69244.807,nn08b_20180817_000000.wav,2.24,
2354,2566,42.969,69250.9634,nn08b_20180817_000000.wav,3.01,marginal
2355,2567,54.7,69254.087,nn08b_20180817_000000.wav,1.49,
2356,2568,143.0,69264.671,nn08b_20180817_000000.wav,5.4,
2357,2569,46.5,69270.37299999999,nn08b_20180817_000000.wav,2.79,
2358,2570,55.8,69271.416,nn08b_20180817_000000.wav,1.49,
2359,2571,38.4,69273.429,nn08b_20180817_000000.wav,3.06,
2360,2572,48.8,69276.336,nn08b_20180817_000000.wav,1.27,marginal
2361,2573,112.1,69276.485,nn08b_20180817_000000.wav,3.94,
2362,2574,47.7,69289.491,nn08b_20180817_000000.wav,3.01,
2363,2575,36.0,69293.553,nn08b_20180817_000000.wav,3.05,marginal
2364,2576,41.9,69310.398,nn08b_20180817_000000.wav,2.5,
2365,2577,37.2,69382.845,nn08b_20180817_000000.wav,3.02,
2366,2578,43.0,69653.18,nn08b_20180817_000000.wav,1.97,
2367,2579,39.5,69680.12400000001,nn08b_20180817_000000.wav,2.09,
2368,2580,45.3,69765.28,nn08b_20180817_000000.wav,2.75,
2369,2581,40.7,69871.155,nn08b_20180817_000000.wav,1.51,
2370,2582,42.069,69873.9772,nn08b_20180817_000000.wav,2.39,marginal
2371,2583,37.241,69899.2746,nn08b_20180817_000000.wav,1.7,marginal
2372,2584,34.9,70169.62700000001,nn08b_20180817_000000.wav,2.69,marginal
2373,2585,75.2,70176.0,nn08b_20180817_000000.wav,4.06,
2374,2586,44.2,70180.733,nn08b_20180817_000000.wav,5.18,marginal
2375,2587,58.2,70181.814,nn08b_20180817_000000.wav,3.35,
2376,2588,57.6,70184.201,nn08b_20180817_000000.wav,2.1,
2377,2589,43.0,70194.59599999999,nn08b_20180817_000000.wav,4.21,marginal
2378,2590,39.5,70205.367,nn08b_20180817_000000.wav,2.28,marginal
2379,2591,52.7,70209.87599999999,nn08b_20180817_000000.wav,4.49,
2380,2592,44.2,70216.47200000001,nn08b_20180817_000000.wav,2.57,marginal
2381,2593,48.8,70220.646,nn08b_20180817_000000.wav,5.14,
2382,2594,48.5,70228.174,nn08b_20180817_000000.wav,2.69,
2383,2595,37.2,70230.745,nn08b_20180817_000000.wav,3.35,marginal
2384,2596,40.7,70268.23599999999,nn08b_20180817_000000.wav,3.32,marginal
2385,2597,71.26100000000002,70284.8013,nn08b_20180817_000000.wav,3.43,
2386,2598,46.7,70325.217,nn08b_20180817_000000.wav,3.79,marginal
2387,2599,44.775,70425.4469,nn08b_20180817_000000.wav,3.08,marginal
2388,2600,45.3,70460.348,nn08b_20180817_000000.wav,3.17,marginal
2389,2601,51.2,70476.932,nn08b_20180817_000000.wav,4.99,
2390,2602,34.9,70483.155,nn08b_20180817_000000.wav,3.5,
2391,2603,41.9,70485.429,nn08b_20180817_000000.wav,2.02,
2392,2604,66.847,70486.4535,nn08b_20180817_000000.wav,2.35,
2393,2605,167.683,70491.913,nn08b_20180817_000000.wav,3.32,
2394,2606,64.8,70493.776,nn08b_20180817_000000.wav,3.91,
2395,2607,169.207,70498.42,nn08b_20180817_000000.wav,5.46,
2396,2608,39.5,70506.0,nn08b_20180817_000000.wav,3.09,
2397,2609,60.5,70516.7141,nn08b_20180817_000000.wav,3.22,
2398,2610,41.9,70537.118,nn08b_20180817_000000.wav,2.57,marginal
2399,2611,32.6,70644.59599999999,nn08b_20180817_000000.wav,3.8,
2400,2612,45.3,70647.95,nn08b_20180817_000000.wav,2.04,
2401,2613,45.3,70720.547,nn08b_20180817_000000.wav,3.02,marginal
2402,2614,43.0,70744.062,nn08b_20180817_000000.wav,1.86,marginal
2403,2615,57.165,70922.0909,nn08b_20180817_000000.wav,3.79,marginal
2404,2616,41.9,71070.708,nn08b_20180817_000000.wav,1.83,marginal
2405,2617,40.7,71170.416,nn08b_20180817_000000.wav,4.06,marginal
2406,2618,40.69,71240.594,nn08b_20180817_000000.wav,2.59,marginal
2407,2619,46.5,71427.969,nn08b_20180817_000000.wav,4.4,marginal
2408,2620,50.0,71535.149,nn08b_20180817_000000.wav,2.5,
2409,2621,41.9,71539.808,nn08b_20180817_000000.wav,2.61,
2410,2622,40.7,71544.28,nn08b_20180817_000000.wav,2.9,
2411,2623,36.0,71552.851,nn08b_20180817_000000.wav,2.9,
2412,2624,68.6,71554.789,nn08b_20180817_000000.wav,2.09,
2413,2625,62.8,71569.6582,nn08b_20180817_000000.wav,5.11,
2414,2626,44.2,71592.988,nn08b_20180817_000000.wav,5.48,
2415,2627,40.7,71647.91900000001,nn08b_20180817_000000.wav,3.95,marginal
2416,2628,43.0,71709.485,nn08b_20180817_000000.wav,2.31,marginal
2417,2629,143.0,71713.845,nn08b_20180817_000000.wav,3.22,
2418,2630,40.7,71729.87,nn08b_20180817_000000.wav,1.93,marginal
2419,2631,46.5,71789.646,nn08b_20180817_000000.wav,2.35,marginal
2420,2632,45.3,72053.087,nn08b_20180817_000000.wav,4.1,
2421,2633,45.3,72132.988,nn08b_20180817_000000.wav,3.66,
2422,2634,39.099,72158.7948,nn08b_20180817_000000.wav,4.36,marginal
2423,2635,46.5,72176.62700000001,nn08b_20180817_000000.wav,2.57,marginal
2424,2636,47.7,72318.80099999999,nn08b_20180817_000000.wav,1.82,marginal
2425,2637,43.0,72326.18,nn08b_20180817_000000.wav,4.02,
2426,2638,43.0,72342.224,nn08b_20180817_000000.wav,3.84,
2427,2639,43.0,72455.385,nn08b_20180817_000000.wav,4.77,
2428,2640,40.7,72486.76400000001,nn08b_20180817_000000.wav,5.1,
2429,2641,44.2,72506.143,nn08b_20180817_000000.wav,3.61,
2430,2642,62.8,72546.988,nn08b_20180817_000000.wav,3.32,
2431,2643,66.3,72551.87,nn08b_20180817_000000.wav,4.79,
2432,2644,46.667,72586.3911,nn08b_20180817_000000.wav,3.72,marginal
2433,2645,44.2,72605.907,nn08b_20180817_000000.wav,3.99,marginal
2434,2646,41.9,72612.466,nn08b_20180817_000000.wav,4.4,marginal
2435,2647,36.4,24070.952,nn08c_20180824_000000.wav,2.56,marginal
2436,2648,52.6,24257.684,nn08c_20180824_000000.wav,2.74,
2437,2649,61.6,24313.136,nn08c_20180824_000000.wav,1.78,marginal
2438,2650,35.7,25962.081,nn08c_20180824_000000.wav,2.84,marginal
2439,2651,48.1,25972.648,nn08c_20180824_000000.wav,3.62,marginal
2440,2652,50.0,34376.724,nn08c_20180824_000000.wav,6.46,marginal
2441,2653,51.3,34541.46,nn08c_20180824_000000.wav,3.8,marginal
2442,2654,43.5,34592.66,nn08c_20180824_000000.wav,3.32,
2443,2655,45.5,34848.953,nn08c_20180824_000000.wav,4.66,marginal
2444,2656,46.224,34927.1223,nn08c_20180824_000000.wav,6.44,
2445,2657,46.8,34985.66,nn08c_20180824_000000.wav,3.47,
2446,2658,45.5,35270.645,nn08c_20180824_000000.wav,3.66,
2447,2659,46.1,35669.52,nn08c_20180824_000000.wav,3.21,
2448,2660,44.8,35774.268,nn08c_20180824_000000.wav,3.21,
2449,2661,42.9,36351.828,nn08c_20180824_000000.wav,2.51,marginal
2450,2662,42.2,37006.552,nn08c_20180824_000000.wav,4.54,
2451,2663,50.0,37281.302,nn08c_20180824_000000.wav,2.57,marginal
2452,2664,44.8,37784.20200000001,nn08c_20180824_000000.wav,2.85,marginal
2453,2665,44.2,38307.502,nn08c_20180824_000000.wav,3.07,marginal
2454,2666,75.3,39240.835,nn08c_20180824_000000.wav,5.47,
2455,2667,38.4,48602.246,nn08c_20180824_000000.wav,2.17,marginal
2456,2668,40.3,48606.388,nn08c_20180824_000000.wav,6.78,marginal
2457,2669,77.9,53342.889,nn08c_20180824_000000.wav,6.98,
2458,2670,75.3,53432.712,nn08c_20180824_000000.wav,6.65,
2459,2671,74.0,53465.113,nn08c_20180824_000000.wav,4.62,
2460,2672,61.0,53504.224,nn08c_20180824_000000.wav,3.77,
2461,2673,50.6,53640.22900000001,nn08c_20180824_000000.wav,5.17,
2462,2674,54.5,53765.172,nn08c_20180824_000000.wav,4.88,
2463,2675,50.0,53931.126,nn08c_20180824_000000.wav,3.29,
2464,2676,47.4,54026.89599999999,nn08c_20180824_000000.wav,4.44,
2465,2677,61.0,54701.645,nn08c_20180824_000000.wav,4.4,
2466,2678,48.7,55035.99,nn08c_20180824_000000.wav,3.69,marginal
2467,2679,67.5,55276.175,nn08c_20180824_000000.wav,5.29,
2468,2680,51.3,55523.061,nn08c_20180824_000000.wav,3.03,
2469,2681,68.2,55531.226,nn08c_20180824_000000.wav,3.33,
2470,2682,43.5,55539.82,nn08c_20180824_000000.wav,3.14,marginal
2471,2683,48.6,61895.25,nn08c_20180824_000000.wav,2.67,marginal
2472,2684,36.8,64586.311,nn08c_20180824_000000.wav,1.34,marginal
2473,2685,41.9,64590.82,nn08c_20180824_000000.wav,5.29,marginal
2474,2686,35.7,64600.38200000001,nn08c_20180824_000000.wav,3.92,marginal
2475,2687,37.7,64736.70400000001,nn08c_20180824_000000.wav,3.88,
2476,2688,42.2,65782.13799999999,nn08c_20180824_000000.wav,2.18,marginal
2477,2689,39.7,65793.95,nn08c_20180824_000000.wav,2.35,marginal
2478,2690,40.3,65802.369,nn08c_20180824_000000.wav,4.47,
2479,2691,42.2,65810.276,nn08c_20180824_000000.wav,2.15,marginal
2480,2692,48.7,65813.25099999999,nn08c_20180824_000000.wav,2.35,marginal
2481,2693,37.0,68121.299,nn08c_20180824_000000.wav,4.02,
2482,2694,44.2,68209.053,nn08c_20180824_000000.wav,4.29,marginal
2483,2695,42.9,68762.871,nn08c_20180824_000000.wav,3.25,
2484,2696,53.9,68765.30900000001,nn08c_20180824_000000.wav,6.2,
2485,2697,40.9,68776.452,nn08c_20180824_000000.wav,3.18,
2486,2698,46.1,68779.629,nn08c_20180824_000000.wav,3.17,
2487,2699,87.7,68802.129,nn08c_20180824_000000.wav,2.51,
2488,2700,57.1,68804.383,nn08c_20180824_000000.wav,3.4,
2489,2701,41.6,69407.545,nn08c_20180824_000000.wav,4.18,
2490,2702,114.9,69723.417,nn08c_20180824_000000.wav,6.05,
2491,2703,88.3,69855.565,nn08c_20180824_000000.wav,4.55,
2492,2704,98.7,69886.119,nn08c_20180824_000000.wav,7.16,
2493,2705,88.3,69965.412,nn08c_20180824_000000.wav,5.36,
2494,2706,63.0,69971.73,nn08c_20180824_000000.wav,3.47,
2495,2707,46.8,69980.782,nn08c_20180824_000000.wav,3.44,
2496,2708,120.1,70077.292,nn08c_20180824_000000.wav,3.47,
2497,2709,135.7,70171.415,nn08c_20180824_000000.wav,3.99,
2498,2710,216.9,70285.348,nn08c_20180824_000000.wav,5.17,
2499,2711,245.5,70296.802,nn08c_20180824_000000.wav,6.39,
2500,2712,142.2,70357.119,nn08c_20180824_000000.wav,6.06,
2501,2713,131.2,70413.151,nn08c_20180824_000000.wav,2.99,
2502,2714,134.4,70542.69099999999,nn08c_20180824_000000.wav,6.39,
2503,2715,155.8,70668.225,nn08c_20180824_000000.wav,7.5,
2504,2716,119.5,70795.105,nn08c_20180824_000000.wav,6.73,
2505,2717,90.5,70880.87599999999,nn08c_20180824_000000.wav,5.23,
2506,2718,120.1,71033.457,nn08c_20180824_000000.wav,3.95,
2507,2719,151.3,71092.444,nn08c_20180824_000000.wav,4.57,
2508,2720,77.9,71097.935,nn08c_20180824_000000.wav,1.85,
2509,2721,111.7,71099.19099999999,nn08c_20180824_000000.wav,3.99,
2510,2722,55.8,71099.936,nn08c_20180824_000000.wav,1.87,
2511,2723,144.2,71100.964,nn08c_20180824_000000.wav,3.73,
2512,2724,161.0,71105.915,nn08c_20180824_000000.wav,4.07,
2513,2725,99.4,71107.134,nn08c_20180824_000000.wav,2.55,
2514,2726,109.7,71111.642,nn08c_20180824_000000.wav,3.81,
2515,2727,85.1,71112.454,nn08c_20180824_000000.wav,4.14,
2516,2728,84.4,71125.053,nn08c_20180824_000000.wav,5.21,
2517,2729,76.6,71126.272,nn08c_20180824_000000.wav,2.59,
2518,2730,76.6,71132.738,nn08c_20180824_000000.wav,3.62,
2519,2731,55.2,71133.62400000001,nn08c_20180824_000000.wav,3.77,
2520,2732,63.6,71506.858,nn08c_20180824_000000.wav,1.99,
2521,2733,45.5,72485.915,nn08c_20180824_000000.wav,2.96,marginal
2522,2734,39.0,72489.83099999999,nn08c_20180824_000000.wav,4.03,
2523,2735,70.964,72494.59700000001,nn08c_20180824_000000.wav,3.58,
2524,2736,41.6,72519.853,nn08c_20180824_000000.wav,2.81,
2525,2737,51.9,72520.11200000001,nn08c_20180824_000000.wav,3.1,
2526,2738,34.4,72526.91,nn08c_20180824_000000.wav,4.47,
2527,2739,42.9,72594.358,nn08c_20180824_000000.wav,3.84,marginal
2528,2740,49.4,72594.617,nn08c_20180824_000000.wav,2.91,
2529,2741,48.1,72603.588,nn08c_20180824_000000.wav,4.24,marginal
2530,2742,116.2,73061.967,nn08c_20180824_000000.wav,1.88,
2531,2743,68.8,73075.4,nn08c_20180824_000000.wav,5.17,
2532,2744,40.3,73088.396,nn08c_20180824_000000.wav,2.05,marginal
2533,2745,69.5,73388.16900000001,nn08c_20180824_000000.wav,3.51,
2534,2746,61.0,73392.344,nn08c_20180824_000000.wav,2.26,
2535,2747,74.7,73491.935,nn08c_20180824_000000.wav,5.66,
2536,2748,37.7,73570.858,nn08c_20180824_000000.wav,6.28,
2537,2749,32.5,73578.839,nn08c_20180824_000000.wav,2.36,marginal
2538,2750,53.2,73769.826,nn08c_20180824_000000.wav,3.7,
2539,2751,86.4,74311.046,nn08c_20180824_000000.wav,7.84,
2540,2752,44.8,74316.994,nn08c_20180824_000000.wav,1.96,
2541,2753,55.2,74319.839,nn08c_20180824_000000.wav,5.02,
2542,2754,85.1,74333.102,nn08c_20180824_000000.wav,4.21,
2543,2755,69.5,74341.009,nn08c_20180824_000000.wav,5.83,
2544,2756,68.8,74348.36099999999,nn08c_20180824_000000.wav,4.84,
2545,2757,68.2,74352.129,nn08c_20180824_000000.wav,5.32,
2546,2758,31.5,74369.217,nn08c_20180824_000000.wav,3.35,marginal
2547,2759,50.6,74375.132,nn08c_20180824_000000.wav,2.7,
2548,2760,156.25,74411.6715,nn08c_20180824_000000.wav,8.25,
2549,2761,32.5,74425.427,nn08c_20180824_000000.wav,1.9,marginal
2550,2762,55.2,74530.633,nn08c_20180824_000000.wav,4.49,
2551,2763,44.8,74591.043,nn08c_20180824_000000.wav,2.22,
2552,2764,71.4,74595.255,nn08c_20180824_000000.wav,3.73,
2553,2765,33.1,74598.728,nn08c_20180824_000000.wav,3.32,marginal
2554,2766,49.4,74601.757,nn08c_20180824_000000.wav,2.47,marginal
2555,2767,64.9,74627.34599999999,nn08c_20180824_000000.wav,3.85,marginal
2556,2768,48.1,74636.656,nn08c_20180824_000000.wav,3.55,marginal
2557,2769,33.1,74745.247,nn08c_20180824_000000.wav,2.29,marginal
2558,2770,44.8,74763.314,nn08c_20180824_000000.wav,3.07,marginal
2559,2771,42.9,74767.576,nn08c_20180824_000000.wav,2.95,marginal
2560,2772,40.36,74777.7312,nn08c_20180824_000000.wav,2.46,marginal
2561,2773,40.9,74832.092,nn08c_20180824_000000.wav,2.4,
2562,2774,43.5,74836.483,nn08c_20180824_000000.wav,3.84,marginal
2563,2775,59.7,74900.893,nn08c_20180824_000000.wav,3.22,
2564,2776,63.6,74930.523,nn08c_20180824_000000.wav,3.7,marginal
2565,2777,48.1,74969.15400000001,nn08c_20180824_000000.wav,2.26,
2566,2778,48.7,75269.375,nn08c_20180824_000000.wav,2.4,marginal
2567,2779,50.6,75288.868,nn08c_20180824_000000.wav,3.73,marginal
2568,2780,46.8,75395.76,nn08c_20180824_000000.wav,1.85,marginal
2569,2781,45.5,75400.932,nn08c_20180824_000000.wav,3.33,marginal
2570,2782,33.203,76003.947,nn08c_20180824_000000.wav,5.96,
2571,2783,102.865,76021.607,nn08c_20180824_000000.wav,4.23,
2572,2784,58.594,76022.198,nn08c_20180824_000000.wav,2.48,
2573,2785,49.4,76029.647,nn08c_20180824_000000.wav,3.62,
2574,2786,72.7,76319.523,nn08c_20180824_000000.wav,1.59,
2575,2787,184.4,76322.811,nn08c_20180824_000000.wav,1.66,
2576,2788,68.2,76327.282,nn08c_20180824_000000.wav,2.48,
2577,2789,44.2,76375.186,nn08c_20180824_000000.wav,3.37,marginal
2578,2790,34.4,76428.89,nn08c_20180824_000000.wav,5.95,marginal
2579,2791,42.9,76482.558,nn08c_20180824_000000.wav,3.21,
2580,2792,41.6,76489.984,nn08c_20180824_000000.wav,3.51,
2581,2793,76.0,76492.238,nn08c_20180824_000000.wav,1.99,
2582,2794,43.3,76578.83,nn08c_20180824_000000.wav,2.22,marginal
2583,2795,49.4,76647.40299999999,nn08c_20180824_000000.wav,2.96,
2584,2796,61.7,76652.50099999999,nn08c_20180824_000000.wav,3.36,
2585,2797,59.7,76656.565,nn08c_20180824_000000.wav,4.92,
2586,2798,42.2,76657.452,nn08c_20180824_000000.wav,2.85,
2587,2799,51.3,76665.21,nn08c_20180824_000000.wav,5.21,
2588,2800,46.1,76675.555,nn08c_20180824_000000.wav,2.89,
2589,2801,64.3,76677.61,nn08c_20180824_000000.wav,4.1,
2590,2802,51.3,76686.55,nn08c_20180824_000000.wav,6.21,
2591,2803,35.1,76690.91,nn08c_20180824_000000.wav,3.62,
2592,2804,51.3,76695.97200000001,nn08c_20180824_000000.wav,4.06,
2593,2805,62.3,76703.47200000001,nn08c_20180824_000000.wav,5.02,
2594,2806,53.2,76712.117,nn08c_20180824_000000.wav,4.69,
2595,2807,64.3,76717.215,nn08c_20180824_000000.wav,1.67,
2596,2808,81.2,76719.506,nn08c_20180824_000000.wav,3.55,
2597,2809,51.3,76729.99900000001,nn08c_20180824_000000.wav,2.69,
2598,2810,37.7,76734.38,nn08c_20180824_000000.wav,3.29,
2599,2811,32.5,76747.792,nn08c_20180824_000000.wav,1.92,marginal
2600,2812,35.1,78481.075,nn08c_20180824_000000.wav,4.88,
